act,vendor,gem,class_name,mission
3,Siosa,Pierce,Duelist,A Fixture of Fate
3,Siosa,Point Blank,Duelist,A Fixture of Fate
3,Siosa,Poison,Duelist,A Fixture of Fate
3,Siosa,Power Charge On Critical,Duelist,A Fixture of Fate
3,Siosa,Pulverise,Duelist,A Fixture of Fate
3,Siosa,Rage,Duelist,A Fixture of Fate
3,Siosa,Ballista Totem,Duelist,A Fixture of Fate
3,Siosa,Swift Affliction,Duelist,A Fixture of Fate
3,Siosa,Less Duration,Duelist,A Fixture of Fate
3,Siosa,Inspiration,Duelist,A Fixture of Fate
3,Siosa,Blastchain Mine,Duelist,A Fixture of Fate
3,Siosa,Ruthless,Duelist,A Fixture of Fate
3,Siosa,Shockwave,Duelist,A Fixture of Fate
3,Siosa,Slower Projectiles,Duelist,A Fixture of Fate
3,Siosa,Spell Cascade,Duelist,A Fixture of Fate
3,Siosa,Spell Totem,Duelist,A Fixture of Fate
3,Siosa,Ancestral Call,Duelist,A Fixture of Fate
3,Siosa,Infused Channelling,Duelist,A Fixture of Fate
3,Siosa,Stun,Duelist,A Fixture of Fate
3,Siosa,Elemental Army,Duelist,A Fixture of Fate
3,Siosa,Summon Phantasm,Duelist,A Fixture of Fate
3,Siosa,Swift Assembly,Duelist,A Fixture of Fate
3,Siosa,Trap,Duelist,A Fixture of Fate
3,Siosa,Trap and Mine Damage,Duelist,A Fixture of Fate
3,Siosa,Advanced Traps,Duelist,A Fixture of Fate
3,Siosa,Unbound Ailments,Duelist,A Fixture of Fate
3,Siosa,Void Manipulation,Duelist,A Fixture of Fate
3,Siosa,Elemental Damage with Attacks,Duelist,A Fixture of Fate
3,Clarissa,Anger,Marauder,Lost in Love
3,Clarissa,Flammability,Marauder,Lost in Love
3,Clarissa,Determination,Marauder,Lost in Love
3,Clarissa,Dread Banner,Marauder,Lost in Love
3,Clarissa,Vulnerability,Marauder,Lost in Love
3,Clarissa,Purity of Fire,Marauder,Lost in Love
3,Clarissa,Pride,Marauder,Lost in Love
3,Clarissa,Vengeance,Marauder,Lost in Love
3,Clarissa,Warlord's Mark,Marauder,Lost in Love
3,Clarissa,Hatred,Marauder,Lost in Love
3,Clarissa,Vitality,Marauder,Lost in Love
3,Clarissa,Purity of Elements,Marauder,Lost in Love
3,Clarissa,Punishment,Marauder,Lost in Love
3,Clarissa,Blood Magic,Marauder,A Fixture of Fate
3,Clarissa,Impale,Marauder,A Fixture of Fate
3,Clarissa,Burning Damage,Marauder,A Fixture of Fate
3,Clarissa,Life Leech,Marauder,A Fixture of Fate
3,Clarissa,Increased Duration,Marauder,A Fixture of Fate
3,Clarissa,Inspiration,Marauder,A Fixture of Fate
3,Clarissa,Pulverise,Marauder,A Fixture of Fate
3,Clarissa,Less Duration,Marauder,A Fixture of Fate
3,Clarissa,Blasphemy,Marauder,A Fixture of Fate
3,Clarissa,Fire Penetration,Marauder,A Fixture of Fate
3,Clarissa,Fortify,Marauder,A Fixture of Fate
3,Clarissa,Generosity,Marauder,A Fixture of Fate
3,Clarissa,Consecrated Path,Marauder,Sever the Right Hand
3,Clarissa,Ancestral Warchief,Marauder,Sever the Right Hand
3,Clarissa,Charged Dash,Marauder,Sever the Right Hand
3,Clarissa,Dominating Blow,Marauder,Sever the Right Hand
3,Clarissa,Animate Guardian,Marauder,Sever the Right Hand
3,Clarissa,Discharge,Marauder,Sever the Right Hand
3,Clarissa,Shockwave Totem,Marauder,Sever the Right Hand
3,Clarissa,Tectonic Slam,Marauder,Sever the Right Hand
3,Clarissa,Flameblast,Marauder,Sever the Right Hand
3,Clarissa,Lancing Steel,Marauder,Sever the Right Hand
3,Clarissa,Bladestorm,Marauder,Sever the Right Hand
3,Clarissa,Ice Crash,Marauder,Sever the Right Hand
3,Clarissa,Earthquake,Marauder,Sever the Right Hand
3,Clarissa,Explosive Arrow,Marauder,Sever the Right Hand
3,Clarissa,Artillery Ballista,Marauder,Sever the Right Hand
3,Clarissa,Cyclone,Marauder,Sever the Right Hand
3,Siosa,Ancestral Warchief,Marauder,A Fixture of Fate
3,Siosa,Anger,Marauder,A Fixture of Fate
3,Siosa,Animate Guardian,Marauder,A Fixture of Fate
3,Siosa,Animate Weapon,Marauder,A Fixture of Fate
3,Siosa,Arc,Marauder,A Fixture of Fate
3,Siosa,Arctic Armour,Marauder,A Fixture of Fate
3,Siosa,Arctic Breath,Marauder,A Fixture of Fate
3,Siosa,Armageddon Brand,Marauder,A Fixture of Fate
3,Siosa,Artillery Ballista,Marauder,A Fixture of Fate
3,Siosa,Ball Lightning,Marauder,A Fixture of Fate
3,Siosa,Barrage,Marauder,A Fixture of Fate
3,Siosa,Bear Trap,Marauder,A Fixture of Fate
3,Siosa,Blade Vortex,Marauder,A Fixture of Fate
3,Siosa,Bladefall,Marauder,A Fixture of Fate
3,Siosa,Bladestorm,Marauder,A Fixture of Fate
3,Siosa,Blast Rain,Marauder,A Fixture of Fate
3,Siosa,Blight,Marauder,A Fixture of Fate
3,Siosa,Blink Arrow,Marauder,A Fixture of Fate
3,Siosa,Blood and Sand,Marauder,A Fixture of Fate
3,Siosa,Blood Rage,Marauder,A Fixture of Fate
3,Siosa,Unearth,Marauder,A Fixture of Fate
3,Siosa,Bone Offering,Marauder,A Fixture of Fate
3,Siosa,Burning Arrow,Marauder,A Fixture of Fate
3,Siosa,Chain Hook,Marauder,A Fixture of Fate
3,Siosa,Blade Flurry,Marauder,A Fixture of Fate
3,Siosa,Charged Dash,Marauder,A Fixture of Fate
3,Siosa,Clarity,Marauder,A Fixture of Fate
3,Siosa,Cleave,Marauder,A Fixture of Fate
3,Siosa,Cobra Lash,Marauder,A Fixture of Fate
3,Siosa,Purity of Ice,Marauder,A Fixture of Fate
3,Siosa,Cold Snap,Marauder,A Fixture of Fate
3,Siosa,Conductivity,Marauder,A Fixture of Fate
3,Siosa,Consecrated Path,Marauder,A Fixture of Fate
3,Siosa,Contagion,Marauder,A Fixture of Fate
3,Siosa,Conversion Trap,Marauder,A Fixture of Fate
3,Siosa,Convocation,Marauder,A Fixture of Fate
3,Siosa,Cremation,Marauder,A Fixture of Fate
3,Siosa,Bodyswap,Marauder,A Fixture of Fate
3,Siosa,Assassin's Mark,Marauder,A Fixture of Fate
3,Siosa,Cyclone,Marauder,A Fixture of Fate
3,Siosa,Malevolence,Marauder,A Fixture of Fate
3,Siosa,Dark Pact,Marauder,A Fixture of Fate
3,Siosa,Bane,Marauder,A Fixture of Fate
3,Siosa,Dash,Marauder,A Fixture of Fate
3,Siosa,Decoy Totem,Marauder,A Fixture of Fate
3,Siosa,Desecrate,Marauder,A Fixture of Fate
3,Siosa,Determination,Marauder,A Fixture of Fate
3,Siosa,Detonate Dead,Marauder,A Fixture of Fate
3,Siosa,Devouring Totem,Marauder,A Fixture of Fate
3,Siosa,Discharge,Marauder,A Fixture of Fate
3,Siosa,Discipline,Marauder,A Fixture of Fate
3,Siosa,Divine Ire,Marauder,A Fixture of Fate
3,Siosa,Dominating Blow,Marauder,A Fixture of Fate
3,Siosa,Double Strike,Marauder,A Fixture of Fate
3,Siosa,Dread Banner,Marauder,A Fixture of Fate
3,Siosa,Dual Strike,Marauder,A Fixture of Fate
3,Siosa,Earthquake,Marauder,A Fixture of Fate
3,Siosa,Elemental Hit,Marauder,A Fixture of Fate
3,Siosa,Elemental Weakness,Marauder,A Fixture of Fate
3,Siosa,Enduring Cry,Marauder,A Fixture of Fate
3,Siosa,Enfeeble,Marauder,A Fixture of Fate
3,Siosa,Ensnaring Arrow,Marauder,A Fixture of Fate
3,Siosa,Essence Drain,Marauder,A Fixture of Fate
3,Siosa,Ethereal Knives,Marauder,A Fixture of Fate
3,Siosa,Explosive Arrow,Marauder,A Fixture of Fate
3,Siosa,Scorching Ray,Marauder,A Fixture of Fate
3,Siosa,Pyroclast Mine,Marauder,A Fixture of Fate
3,Siosa,Purity of Fire,Marauder,A Fixture of Fate
3,Siosa,Fire Trap,Marauder,A Fixture of Fate
3,Siosa,Fireball,Marauder,A Fixture of Fate
3,Siosa,Firestorm,Marauder,A Fixture of Fate
3,Siosa,Flame Dash,Marauder,A Fixture of Fate
3,Siosa,Holy Flame Totem,Marauder,A Fixture of Fate
3,Siosa,Flame Surge,Marauder,A Fixture of Fate
3,Siosa,Flameblast,Marauder,A Fixture of Fate
3,Siosa,Flamethrower Trap,Marauder,A Fixture of Fate
3,Siosa,Flammability,Marauder,A Fixture of Fate
3,Siosa,Flesh and Stone,Marauder,A Fixture of Fate
3,Siosa,Flesh Offering,Marauder,A Fixture of Fate
3,Siosa,Flicker Strike,Marauder,A Fixture of Fate
3,Siosa,Icicle Mine,Marauder,A Fixture of Fate
3,Siosa,Freezing Pulse,Marauder,A Fixture of Fate
3,Siosa,Frenzy,Marauder,A Fixture of Fate
3,Siosa,Frost Blades,Marauder,A Fixture of Fate
3,Siosa,Frostbolt,Marauder,A Fixture of Fate
3,Siosa,Vortex,Marauder,A Fixture of Fate
3,Siosa,Frost Bomb,Marauder,A Fixture of Fate
3,Siosa,Frost Wall,Marauder,A Fixture of Fate
3,Siosa,Frostbite,Marauder,A Fixture of Fate
3,Siosa,Frostblink,Marauder,A Fixture of Fate
3,Siosa,Glacial Cascade,Marauder,A Fixture of Fate
3,Siosa,Glacial Hammer,Marauder,A Fixture of Fate
3,Siosa,Grace,Marauder,A Fixture of Fate
3,Siosa,Ground Slam,Marauder,A Fixture of Fate
3,Siosa,Haste,Marauder,A Fixture of Fate
3,Siosa,Hatred,Marauder,A Fixture of Fate
3,Siosa,Heavy Strike,Marauder,A Fixture of Fate
3,Siosa,Herald of Agony,Marauder,A Fixture of Fate
3,Siosa,Herald of Ash,Marauder,A Fixture of Fate
3,Siosa,Herald of Ice,Marauder,A Fixture of Fate
3,Siosa,Herald of Purity,Marauder,A Fixture of Fate
3,Siosa,Herald of Thunder,Marauder,A Fixture of Fate
3,Siosa,Ice Crash,Marauder,A Fixture of Fate
3,Siosa,Ice Nova,Marauder,A Fixture of Fate
3,Siosa,Ice Shot,Marauder,A Fixture of Fate
3,Siosa,Siphoning Trap,Marauder,A Fixture of Fate
3,Siosa,Ice Spear,Marauder,A Fixture of Fate
3,Siosa,Ice Trap,Marauder,A Fixture of Fate
3,Siosa,Incinerate,Marauder,A Fixture of Fate
3,Siosa,Infernal Blow,Marauder,A Fixture of Fate
3,Siosa,Kinetic Blast,Marauder,A Fixture of Fate
3,Siosa,Lacerate,Marauder,A Fixture of Fate
3,Siosa,Lancing Steel,Marauder,A Fixture of Fate
3,Siosa,Leap Slam,Marauder,A Fixture of Fate
3,Siosa,Lightning Arrow,Marauder,A Fixture of Fate
3,Siosa,Purity of Lightning,Marauder,A Fixture of Fate
3,Siosa,Lightning Strike,Marauder,A Fixture of Fate
3,Siosa,Lightning Tendrils,Marauder,A Fixture of Fate
3,Siosa,Lightning Spire Trap,Marauder,A Fixture of Fate
3,Siosa,Lightning Trap,Marauder,A Fixture of Fate
3,Siosa,Lightning Warp,Marauder,A Fixture of Fate
3,Siosa,Magma Orb,Marauder,A Fixture of Fate
3,Siosa,Ancestral Protector,Marauder,A Fixture of Fate
3,Siosa,Mirror Arrow,Marauder,A Fixture of Fate
3,Siosa,Molten Shell,Marauder,A Fixture of Fate
3,Siosa,Molten Strike,Marauder,A Fixture of Fate
3,Siosa,Vulnerability,Marauder,A Fixture of Fate
3,Siosa,Orb of Storms,Marauder,A Fixture of Fate
3,Siosa,Perforate,Marauder,A Fixture of Fate
3,Siosa,Pestilent Strike,Marauder,A Fixture of Fate
3,Siosa,Seismic Trap,Marauder,A Fixture of Fate
3,Siosa,Plague Bearer,Marauder,A Fixture of Fate
3,Siosa,Poacher's Mark,Marauder,A Fixture of Fate
3,Siosa,Caustic Arrow,Marauder,A Fixture of Fate
3,Siosa,Power Siphon,Marauder,A Fixture of Fate
3,Siosa,Precision,Marauder,A Fixture of Fate
3,Siosa,Pride,Marauder,A Fixture of Fate
3,Siosa,Projectile Weakness,Marauder,A Fixture of Fate
3,Siosa,Puncture,Marauder,A Fixture of Fate
3,Siosa,Punishment,Marauder,A Fixture of Fate
3,Siosa,Wave of Conviction,Marauder,A Fixture of Fate
3,Siosa,Purity of Elements,Marauder,A Fixture of Fate
3,Siosa,Rain of Arrows,Marauder,A Fixture of Fate
3,Siosa,Raise Spectre,Marauder,A Fixture of Fate
3,Siosa,Raise Zombie,Marauder,A Fixture of Fate
3,Siosa,Rallying Cry,Marauder,A Fixture of Fate
3,Siosa,Reave,Marauder,A Fixture of Fate
3,Siosa,Brand Recall,Marauder,A Fixture of Fate
3,Siosa,Reckoning,Marauder,A Fixture of Fate
3,Siosa,Rejuvenation Totem,Marauder,A Fixture of Fate
3,Siosa,Righteous Fire,Marauder,A Fixture of Fate
3,Siosa,Riposte,Marauder,A Fixture of Fate
3,Siosa,Purifying Flame,Marauder,A Fixture of Fate
3,Siosa,Scourge Arrow,Marauder,A Fixture of Fate
3,Siosa,Searing Bond,Marauder,A Fixture of Fate
3,Siosa,Shattering Steel,Marauder,A Fixture of Fate
3,Siosa,Shield Charge,Marauder,A Fixture of Fate
3,Siosa,Shock Nova,Marauder,A Fixture of Fate
3,Siosa,Shockwave Totem,Marauder,A Fixture of Fate
3,Siosa,Shrapnel Ballista,Marauder,A Fixture of Fate
3,Siosa,Galvanic Arrow,Marauder,A Fixture of Fate
3,Siosa,Explosive Trap,Marauder,A Fixture of Fate
3,Siosa,Siege Ballista,Marauder,A Fixture of Fate
3,Siosa,Smite,Marauder,A Fixture of Fate
3,Siosa,Smoke Mine,Marauder,A Fixture of Fate
3,Siosa,Soulrend,Marauder,A Fixture of Fate
3,Siosa,Spark,Marauder,A Fixture of Fate
3,Siosa,Zealotry,Marauder,A Fixture of Fate
3,Siosa,Spirit Offering,Marauder,A Fixture of Fate
3,Siosa,Split Arrow,Marauder,A Fixture of Fate
3,Siosa,Static Strike,Marauder,A Fixture of Fate
3,Siosa,Steelskin,Marauder,A Fixture of Fate
3,Siosa,Storm Brand,Marauder,A Fixture of Fate
3,Siosa,Storm Burst,Marauder,A Fixture of Fate
3,Siosa,Storm Call,Marauder,A Fixture of Fate
3,Siosa,Stormblast Mine,Marauder,A Fixture of Fate
3,Siosa,Summon Raging Spirit,Marauder,A Fixture of Fate
3,Siosa,Summon Holy Relic,Marauder,A Fixture of Fate
3,Siosa,Summon Skeletons,Marauder,A Fixture of Fate
3,Siosa,Summon Skitterbots,Marauder,A Fixture of Fate
3,Siosa,Sunder,Marauder,A Fixture of Fate
3,Siosa,Sweep,Marauder,A Fixture of Fate
3,Siosa,Tectonic Slam,Marauder,A Fixture of Fate
3,Siosa,Tempest Shield,Marauder,A Fixture of Fate
3,Siosa,Temporal Chains,Marauder,A Fixture of Fate
3,Siosa,Spectral Shield Throw,Marauder,A Fixture of Fate
3,Siosa,Spectral Throw,Marauder,A Fixture of Fate
3,Siosa,Tornado Shot,Marauder,A Fixture of Fate
3,Siosa,Toxic Rain,Marauder,A Fixture of Fate
3,Siosa,Vengeance,Marauder,A Fixture of Fate
3,Siosa,Venom Gyre,Marauder,A Fixture of Fate
3,Siosa,Vigilant Strike,Marauder,A Fixture of Fate
3,Siosa,Viper Strike,Marauder,A Fixture of Fate
3,Siosa,Vitality,Marauder,A Fixture of Fate
3,Siosa,Volatile Dead,Marauder,A Fixture of Fate
3,Siosa,Despair,Marauder,A Fixture of Fate
3,Siosa,War Banner,Marauder,A Fixture of Fate
3,Siosa,Warlord's Mark,Marauder,A Fixture of Fate
3,Siosa,Whirling Blades,Marauder,A Fixture of Fate
3,Siosa,Wild Strike,Marauder,A Fixture of Fate
3,Siosa,Winter Orb,Marauder,A Fixture of Fate
3,Siosa,Wither,Marauder,A Fixture of Fate
3,Siosa,Withering Step,Marauder,A Fixture of Fate
3,Siosa,Wrath,Marauder,A Fixture of Fate
3,Siosa,Added Chaos Damage,Marauder,A Fixture of Fate
3,Siosa,Added Cold Damage,Marauder,A Fixture of Fate
3,Siosa,Added Fire Damage,Marauder,A Fixture of Fate
3,Siosa,Added Lightning Damage,Marauder,A Fixture of Fate
3,Siosa,Additional Accuracy,Marauder,A Fixture of Fate
3,Siosa,Arcane Surge,Marauder,A Fixture of Fate
3,Siosa,Arrow Nova,Marauder,A Fixture of Fate
3,Siosa,Blasphemy,Marauder,A Fixture of Fate
3,Siosa,Blind,Marauder,A Fixture of Fate
3,Siosa,Blood Magic,Marauder,A Fixture of Fate
3,Siosa,Bloodlust,Marauder,A Fixture of Fate
3,Siosa,Chance to Bleed,Marauder,A Fixture of Fate
3,Siosa,Chance to Flee,Marauder,A Fixture of Fate
3,Siosa,Combustion,Marauder,A Fixture of Fate
3,Siosa,Charged Mines,Marauder,A Fixture of Fate
3,Siosa,Close Combat,Marauder,A Fixture of Fate
3,Siosa,Cold Penetration,Marauder,A Fixture of Fate
3,Siosa,Cold to Fire,Marauder,A Fixture of Fate
3,Siosa,Concentrated Effect,Marauder,A Fixture of Fate
3,Siosa,Controlled Destruction,Marauder,A Fixture of Fate
3,Siosa,Culling Strike,Marauder,A Fixture of Fate
3,Siosa,Hypothermia,Marauder,A Fixture of Fate
3,Siosa,Deadly Ailments,Marauder,A Fixture of Fate
3,Siosa,Deathmark,Marauder,A Fixture of Fate
3,Siosa,Efficacy,Marauder,A Fixture of Fate
3,Siosa,Elemental Focus,Marauder,A Fixture of Fate
3,Siosa,Elemental Proliferation,Marauder,A Fixture of Fate
3,Siosa,Endurance Charge on Melee Stun,Marauder,A Fixture of Fate
3,Siosa,Energy Leech,Marauder,A Fixture of Fate
3,Siosa,Faster Attacks,Marauder,A Fixture of Fate
3,Siosa,Faster Casting,Marauder,A Fixture of Fate
3,Siosa,Faster Projectiles,Marauder,A Fixture of Fate
3,Siosa,Feeding Frenzy,Marauder,A Fixture of Fate
3,Siosa,Fire Penetration,Marauder,A Fixture of Fate
3,Siosa,Fork,Marauder,A Fixture of Fate
3,Siosa,Fortify,Marauder,A Fixture of Fate
3,Siosa,Ice Bite,Marauder,A Fixture of Fate
3,Siosa,Charged Traps,Marauder,A Fixture of Fate
3,Siosa,Generosity,Marauder,A Fixture of Fate
3,Siosa,Intensify,Marauder,A Fixture of Fate
3,Siosa,High-Impact Mine,Marauder,A Fixture of Fate
3,Siosa,Impale,Marauder,A Fixture of Fate
3,Siosa,Burning Damage,Marauder,A Fixture of Fate
3,Siosa,Increased Critical Damage,Marauder,A Fixture of Fate
3,Siosa,Increased Critical Strikes,Marauder,A Fixture of Fate
3,Siosa,Increased Duration,Marauder,A Fixture of Fate
3,Siosa,Infernal Legion,Marauder,A Fixture of Fate
3,Siosa,Iron Grip,Marauder,A Fixture of Fate
3,Siosa,Iron Will,Marauder,A Fixture of Fate
3,Siosa,Item Rarity,Marauder,A Fixture of Fate
3,Siosa,Knockback,Marauder,A Fixture of Fate
3,Siosa,Lesser Multiple Projectiles,Marauder,A Fixture of Fate
3,Siosa,Lesser Poison,Marauder,A Fixture of Fate
3,Siosa,Life Gain on Hit,Marauder,A Fixture of Fate
3,Siosa,Life Leech,Marauder,A Fixture of Fate
3,Siosa,Lightning Penetration,Marauder,A Fixture of Fate
3,Siosa,Maim,Marauder,A Fixture of Fate
3,Siosa,Mana Leech,Marauder,A Fixture of Fate
3,Siosa,Meat Shield,Marauder,A Fixture of Fate
3,Siosa,Damage on Full Life,Marauder,A Fixture of Fate
3,Siosa,Melee Physical Damage,Marauder,A Fixture of Fate
3,Siosa,Melee Splash,Marauder,A Fixture of Fate
3,Siosa,Minion Damage,Marauder,A Fixture of Fate
3,Siosa,Minion Life,Marauder,A Fixture of Fate
3,Siosa,Minion Speed,Marauder,A Fixture of Fate
3,Siosa,Mirage Archer,Marauder,A Fixture of Fate
3,Siosa,Multiple Traps,Marauder,A Fixture of Fate
3,Siosa,Nightblade,Marauder,A Fixture of Fate
3,Siosa,Onslaught,Marauder,A Fixture of Fate
3,Siosa,Innervate,Marauder,A Fixture of Fate
3,Siosa,Volley,Marauder,A Fixture of Fate
3,Siosa,Vicious Projectiles,Marauder,A Fixture of Fate
3,Siosa,Physical to Lightning,Marauder,A Fixture of Fate
3,Siosa,Pierce,Marauder,A Fixture of Fate
3,Siosa,Point Blank,Marauder,A Fixture of Fate
3,Siosa,Poison,Marauder,A Fixture of Fate
3,Siosa,Power Charge On Critical,Marauder,A Fixture of Fate
3,Siosa,Pulverise,Marauder,A Fixture of Fate
3,Siosa,Rage,Marauder,A Fixture of Fate
3,Siosa,Ballista Totem,Marauder,A Fixture of Fate
3,Siosa,Swift Affliction,Marauder,A Fixture of Fate
3,Siosa,Less Duration,Marauder,A Fixture of Fate
3,Siosa,Inspiration,Marauder,A Fixture of Fate
3,Siosa,Blastchain Mine,Marauder,A Fixture of Fate
3,Siosa,Ruthless,Marauder,A Fixture of Fate
3,Siosa,Shockwave,Marauder,A Fixture of Fate
3,Siosa,Slower Projectiles,Marauder,A Fixture of Fate
3,Siosa,Spell Cascade,Marauder,A Fixture of Fate
3,Siosa,Spell Totem,Marauder,A Fixture of Fate
3,Siosa,Ancestral Call,Marauder,A Fixture of Fate
3,Siosa,Infused Channelling,Marauder,A Fixture of Fate
3,Siosa,Stun,Marauder,A Fixture of Fate
3,Siosa,Elemental Army,Marauder,A Fixture of Fate
3,Siosa,Summon Phantasm,Marauder,A Fixture of Fate
3,Siosa,Swift Assembly,Marauder,A Fixture of Fate
3,Siosa,Trap,Marauder,A Fixture of Fate
3,Siosa,Trap and Mine Damage,Marauder,A Fixture of Fate
3,Siosa,Advanced Traps,Marauder,A Fixture of Fate
3,Siosa,Unbound Ailments,Marauder,A Fixture of Fate
3,Siosa,Void Manipulation,Marauder,A Fixture of Fate
3,Siosa,Elemental Damage with Attacks,Marauder,A Fixture of Fate
3,Clarissa,Hatred,Ranger,Lost in Love
3,Clarissa,Purity of Elements,Ranger,Lost in Love
3,Clarissa,Pride,Ranger,Lost in Love
3,Clarissa,Purity of Ice,Ranger,Lost in Love
3,Clarissa,Vulnerability,Ranger,Lost in Love
3,Clarissa,Temporal Chains,Ranger,Lost in Love
3,Clarissa,Dread Banner,Ranger,Lost in Love
3,Clarissa,Projectile Weakness,Ranger,Lost in Love
3,Clarissa,Assassin's Mark,Ranger,Lost in Love
3,Clarissa,Plague Bearer,Ranger,Lost in Love
3,Clarissa,Wrath,Ranger,Lost in Love
3,Clarissa,Poacher's Mark,Ranger,Lost in Love
3,Clarissa,Despair,Ranger,Lost in Love
3,Clarissa,Anger,Ranger,Lost in Love
3,Clarissa,Grace,Ranger,Lost in Love
3,Clarissa,Haste,Ranger,Lost in Love
3,Clarissa,Advanced Traps,Ranger,A Fixture of Fate
3,Clarissa,Slower Projectiles,Ranger,A Fixture of Fate
3,Clarissa,Faster Projectiles,Ranger,A Fixture of Fate
3,Clarissa,Cold Penetration,Ranger,A Fixture of Fate
3,Clarissa,Mana Leech,Ranger,A Fixture of Fate
3,Clarissa,Impale,Ranger,A Fixture of Fate
3,Clarissa,Blood Magic,Ranger,A Fixture of Fate
3,Clarissa,Hypothermia,Ranger,A Fixture of Fate
3,Clarissa,Swift Affliction,Ranger,A Fixture of Fate
3,Clarissa,Life Leech,Ranger,A Fixture of Fate
3,Clarissa,Poison,Ranger,A Fixture of Fate
3,Clarissa,Innervate,Ranger,A Fixture of Fate
3,Clarissa,Blasphemy,Ranger,A Fixture of Fate
3,Clarissa,Pulverise,Ranger,A Fixture of Fate
3,Clarissa,Fork,Ranger,A Fixture of Fate
3,Clarissa,Fortify,Ranger,A Fixture of Fate
3,Clarissa,Ice Bite,Ranger,A Fixture of Fate
3,Clarissa,Blast Rain,Ranger,Sever the Right Hand
3,Clarissa,Tornado Shot,Ranger,Sever the Right Hand
3,Clarissa,Scourge Arrow,Ranger,Sever the Right Hand
3,Clarissa,Discharge,Ranger,Sever the Right Hand
3,Clarissa,Charged Dash,Ranger,Sever the Right Hand
3,Clarissa,Pestilent Strike,Ranger,Sever the Right Hand
3,Clarissa,Bladefall,Ranger,Sever the Right Hand
3,Clarissa,Blade Flurry,Ranger,Sever the Right Hand
3,Clarissa,Artillery Ballista,Ranger,Sever the Right Hand
3,Clarissa,Lancing Steel,Ranger,Sever the Right Hand
3,Clarissa,Animate Guardian,Ranger,Sever the Right Hand
3,Clarissa,Cyclone,Ranger,Sever the Right Hand
3,Clarissa,Wild Strike,Ranger,Sever the Right Hand
3,Clarissa,Cremation,Ranger,Sever the Right Hand
3,Clarissa,Explosive Arrow,Ranger,Sever the Right Hand
3,Clarissa,Ice Crash,Ranger,Sever the Right Hand
3,Siosa,Ancestral Warchief,Ranger,A Fixture of Fate
3,Siosa,Anger,Ranger,A Fixture of Fate
3,Siosa,Animate Guardian,Ranger,A Fixture of Fate
3,Siosa,Animate Weapon,Ranger,A Fixture of Fate
3,Siosa,Arc,Ranger,A Fixture of Fate
3,Siosa,Arctic Armour,Ranger,A Fixture of Fate
3,Siosa,Arctic Breath,Ranger,A Fixture of Fate
3,Siosa,Armageddon Brand,Ranger,A Fixture of Fate
3,Siosa,Artillery Ballista,Ranger,A Fixture of Fate
3,Siosa,Ball Lightning,Ranger,A Fixture of Fate
